city,shape,latitude,longitude,date,province,duration,disp_lat,disp_long
Peterborough,Triangular,44.3,-78.333333,2001-05-07,ON,2100,44.31493771161883,-78.34104118151532
Winnipeg,Other,49.883333,-97.166667,2002-05-07,MB,1800,49.886363547033994,-97.19840308534036
Winnipeg,Unknown,49.883333,-97.166667,2002-05-07,MB,1800,49.89086162619236,-97.14216024160444
Newmarket,Triangular,44.05,-79.45,2003-05-07,ON,120,44.04532038066536,-79.4244703711942
Springhill,Light,45.633333,-64.05,2006-05-07,NS,420,45.609899914953296,-64.0853409400582
Kitchener,Triangular,43.45,-80.5,2007-05-07,ON,180,43.43129906121642,-80.50629877984524
Kingston,Light,44.233333,-76.483333,2008-05-07,ON,5,44.19527922658194,-76.44737333353555
Edmonton,Light,53.55,-113.5,2009-05-07,AB,600,53.55907471613958,-113.4772118592635
Toronto,Formation,43.666667,-79.416667,2011-05-07,ON,600,43.63445093432498,-79.44783333199153
Toronto,Formation,43.666667,-79.416667,2011-05-07,ON,30,43.66573406988811,-79.39308958269714
Kamloops,Triangular,50.666667,-120.333333,2000-05-08,BC,600,50.62681663986353,-120.35260965159104
Conklin,Triangular,55.6325,-111.082778,2004-05-08,AB,180,55.6355554147996,-111.08992345648545
Hamilton,Cylindrical,43.25,-79.833333,2004-05-08,ON,10,43.28518332682549,-79.84361364342215
New Waterford,Light,46.25,-60.083333,2008-05-08,NS,300,46.223387818280614,-60.06665652096217
Steinbach,Unknown,49.516667,-96.683333,2012-05-08,MB,300,49.50795087941047,-96.67157420581151
Winnipeg,Disk/Circle,49.883333,-97.166667,2013-05-08,MB,40,49.8542043836968,-97.17517520036604
Thompson,Other,55.75,-97.866667,2002-05-09,MB,1800,55.73099308602512,-97.84336789013878
Winnipeg,Formation,49.883333,-97.166667,2002-05-09,MB,2400,49.916330465617946,-97.15154031422047
Terrace,Light,54.5,-128.583333,2003-05-09,BC,8,54.476532894372944,-128.60645607193874
Fort Mcmurray,Square/Rectangular,56.733333,-111.383333,2008-05-09,AB,75,56.695493204295076,-111.35162370789742
Chambly,Light,45.45,-73.3,2008-05-09,QC,15,45.481936252899466,-73.26521719301122
Edmonton,Fireball,53.55,-113.5,2010-05-09,AB,8,53.573552131280294,-113.51810195758937
Barrie,Light,44.383333,-79.7,2011-05-09,ON,1200,44.415874674487284,-79.69985191322863
Milton,Spherical,46.3,-63.216667,1987-06-10,ON,1800,46.29791958663613,-63.24121896479333
Toronto,Square/Rectangular,43.666667,-79.416667,1997-06-10,ON,300,43.6653673531307,-79.39684346895724
Edmonton,Other,53.55,-113.5,2005-06-10,AB,20,53.538255169689656,-113.52901638288049
Moose Jaw,Disk/Circle,50.4,-105.55,2005-06-10,SK,1200,50.37807339990512,-105.5823412490077
Scarborough,Square/Rectangular,43.75,-79.2,2007-06-10,ON,900,43.763648200687015,-79.18599232876674
Creemore,Spherical,44.316667,-80.1,2007-06-10,ON,3600,44.337301561926125,-80.10304256735368
Kelowna,Disk/Circle,49.9,-119.483333,2007-06-10,BC,120,49.879395390786236,-119.45925318794271
Montreal,Unknown,45.5,-73.583333,2011-06-10,NA,3600,45.52792643839493,-73.58663458857627
Vancouver,Disk/Circle,49.25,-123.133333,1953-06-11,BC,30,49.251076780948786,-123.16603931501447
Port Hope,Spherical,43.95,-78.3,1969-06-11,ON,300,43.92545790584759,-78.31215863615273
Halifax,Other,44.65,-63.6,2005-06-11,NS,1200,44.676709016133096,-63.56340962300081
Brandon,Disk/Circle,49.833333,-99.95,1951-06-01,MB,1800,49.83800110872779,-99.98198085349051
Victoria,Disk/Circle,46.216667,-63.483333,1960-06-01,BC,2,46.237555366829604,-63.504463052413776
Aroostook,Spherical,46.8,-67.716667,1961-06-01,NB,15,46.79603346863761,-67.70066894544347
Three Rivers,Cylindrical,46.35,-72.55,1966-06-01,NB,1200,46.31002755172552,-72.57188529824836
Surrey,Other,49.136353351,-122.821343315,1969-06-01,BC,2100,49.123572153198765,-122.83586412351418
Oshawa,Disk/Circle,43.9,-78.866667,1970-06-01,ON,5,43.89126551432535,-78.87997970188093
Oshawa,Fireball,43.9,-78.866667,1973-06-01,ON,300,43.928110187035045,-78.89574466187561
Oakville,Spherical,43.433333,-79.666667,1974-06-01,ON,60,43.45735224060657,-79.70520923469269
Surrey,Light,49.136353351,-122.821343315,1975-06-01,BC,120,49.126019572328076,-122.79097062256031
Nanaimo,Light,49.15,-123.916667,1977-06-01,BC,900,49.13099534865469,-123.90075540103076
Calgary,Disk/Circle,51.083333,-114.083333,1978-06-01,AB,180,51.11156984532195,-114.04897266998833
Dryden,Spherical,49.783333,-92.833333,1978-06-01,ON,240,49.782831660434034,-92.81078415507396
Calgary,Disk/Circle,51.083333,-114.083333,1980-06-01,AB,900,51.08019968576673,-114.12229360321476
Ottawa,Fireball,45.416667,-75.7,1981-06-01,ON,300,45.44077863199692,-75.71256482098251
Mississauga,Disk/Circle,43.15,-79.5,1984-06-01,ON,60,43.15739873966202,-79.50330450018868
Winnipeg,Disk/Circle,49.883333,-97.166667,1985-06-01,MB,300,49.85653364380766,-97.17794114582297
Arnprior,Spherical,45.433333,-76.366667,1985-06-01,ON,60,45.41154371054787,-76.33034805186153
Gagetown,Disk/Circle,45.766667,-66.15,1992-06-01,NB,900,45.759302523974895,-66.17456191645934
Gagetown,Disk/Circle,45.766667,-66.15,1992-06-01,NB,120,45.78140582192745,-66.15324446486309
Gagetown,Disk/Circle,45.766667,-66.15,1992-06-01,NB,120,45.78276792978924,-66.14059078708293
Brampton,Triangular,43.683333,-79.766667,1993-06-01,ON,180,43.67889955138731,-79.74095045769646
Sherbrooke,Fireball,45.4,-71.9,1993-06-01,QC,1200,45.391620089206846,-71.93507034054024
Port Colborne,Unknown,42.883333,-79.233333,1996-06-01,ON,60,42.905611287131336,-79.22742342578191
Nanaimo,Spherical,49.15,-123.916667,1998-06-01,BC,180,49.165029895789914,-123.92083549054396
Victoria,Light,46.216667,-63.483333,1998-06-01,BC,60,46.19104052340669,-63.44987531013734
Montreal,Other,45.5,-73.583333,1999-06-01,PQ,600,45.48444577623159,-73.55021109912491
Toronto,Light,43.666667,-79.416667,2001-06-01,ON,120,43.68941122798305,-79.45254716312567
Toronto,Unknown,43.666667,-79.416667,2005-06-01,ON,2,43.68102944774609,-79.45376053232754
Victoria,Disk/Circle,46.216667,-63.483333,2007-06-01,BC,300,46.24168821118828,-63.477511883731374
Thunder Bay,Other,48.4,-89.233333,2008-06-01,ON,120,48.41851316545158,-89.19521478936024
Chatham,Other,42.4,-82.183333,2011-06-01,ON,120,42.37506296951324,-82.21018459675776
Timmins,Light,48.466667,-81.333333,2012-06-01,ON,86400,48.45256972556991,-81.34590011464374
Thornhill,Disk/Circle,43.8,-79.416667,2013-06-01,ON,120,43.79562441941351,-79.38777420563683
Sarnia,Fireball,42.966667,-82.4,2013-06-01,ON,90,42.9352198443195,-82.40703546864911
Kelowna,Triangular,49.9,-119.483333,1995-06-12,BC,3,49.868942000046374,-119.48833114631417
Vancouver,Disk/Circle,49.25,-123.133333,1996-06-12,BC,300,49.2133942180872,-123.16647753497526
Kaslo,Triangular,49.916667,-116.916667,2001-06-12,BC,35,49.89899659475368,-116.93653164779822
Montreal,Spherical,45.5,-73.583333,2006-06-12,QC,10800,45.47721287498251,-73.60865195374876
Waterloo,Spherical,45.35,-72.516667,2006-06-12,ON,30,45.33093320604414,-72.51109272237925
Peterborough,Cylindrical,44.3,-78.333333,2009-06-12,ON,900,44.310120327975596,-78.35338028272555
Cambridge,Other,43.383333,-80.316667,2013-06-12,ON,180,43.3982518478291,-80.32423110077212
Windsor,Light,45.583333,-72,2013-06-12,ON,300,45.57340423364136,-72.00211176091805
Edmonton,Light,53.55,-113.5,2001-06-13,AB,5,53.53236134689301,-113.49645319789649
Laval,Light,45.6,-73.733333,2001-06-13,PQ,120,45.63999084459617,-73.76520506024302
Brampton,Other,43.683333,-79.766667,2005-06-13,ON,900,43.66499661950338,-79.73309645701259
Aylmer,Light,45.4,-75.85,2006-06-13,QC,300,45.37153007937596,-75.81260977489876
Gloucester,Light,45.4166667,-75.6,2010-06-13,ON,600,45.401213271876856,-75.5859955131449
Montreal,Light,45.5,-73.583333,2012-06-13,QC,6,45.52844958832487,-73.56251296075006
Montreal,Light,45.5,-73.583333,2012-06-13,QC,90,45.51990229040384,-73.60829615931898
Yorkton,Disk/Circle,51.216667,-102.466667,1962-06-14,SA,60,51.186683534756874,-102.46065768841711
Niagara-On-The-Lake,Square/Rectangular,43.25,-79.066667,1993-06-14,ON,600,43.26265563247725,-79.06362177487519
Brockville,Formation,44.583333,-75.683333,2001-06-14,ON,300,44.59499079886768,-75.7219174244994
Ottawa,Triangular,45.416667,-75.7,2005-06-14,ON,60,45.4381133434182,-75.67464711286131
Nanaimo,Other,49.15,-123.916667,2005-06-14,BC,120,49.152762076742945,-123.91617718834488
Maple,Formation,43.8666667,-79.5,2011-06-14,ON,10,43.839627796949884,-79.47827722966673
Temiscaming,Fireball,46.716667,-79.083333,2012-06-14,QC,5,46.70079044055251,-79.08207891430649
Burnaby,Cylindrical,49.25,-122.95,1946-06-15,BC,900,49.26849381737411,-122.9791296220943
Timmins,Disk/Circle,48.466667,-81.333333,1952-06-16,ON,600,48.46587749224213,-81.30566708698814
Nanaimo,Disk/Circle,49.15,-123.916667,1963-06-15,BC,3600,49.1746812140569,-123.88220043424577
Burlington,Disk/Circle,43.316667,-79.8,1966-06-15,ON,10,43.334007027671305,-79.82284839289261
Edmonton,Light,53.55,-113.5,1966-06-15,AB,600,53.560788547229016,-113.49799849025905
Vancouver,Disk/Circle,49.25,-123.133333,1970-06-15,BC,300,49.234718237314375,-123.14127122502715
Welland,Cylindrical,42.983333,-79.25,1972-06-15,ON,7200,42.96213003974352,-79.28405751343813
Vancouver,Disk/Circle,49.25,-123.133333,1973-06-15,BC,210,49.238347851634025,-123.10358045156991
Winnipeg,Spherical,49.883333,-97.166667,1973-06-15,MB,900,49.88141802444998,-97.18439187115113
Ingersoll,Disk/Circle,43.033333,-80.883333,1974-06-15,ON,300,43.04434418851453,-80.87938186373505
Joliette,Other,46.033333,-73.433333,1975-06-15,QC,120,46.021694907415096,-73.44034252416286
Toronto,Other,43.666667,-79.416667,1979-06-15,ON,60,43.686939847730656,-79.3936622716306
Edmonton,Formation,53.55,-113.5,1980-06-16,AB,300,53.56881287595257,-113.52613821074364
Calgary,Disk/Circle,51.083333,-114.083333,1984-06-15,AB,14400,51.10875948967355,-114.09581594848947
Buchans,Other,48.816667,-56.866667,1985-06-15,NF,120,48.81200011191947,-56.84928175794019
Merritt,Unknown,50.116667,-120.783333,1986-06-15,BC,20,50.102373355329604,-120.81897355589956
Cambridge,Triangular,43.383333,-80.316667,1990-06-15,ON,30,43.409269473440375,-80.2897943517199
Brampton,Triangular,43.683333,-79.766667,1992-06-15,ON,240,43.68099480776059,-79.76500499427375
London,Disk/Circle,42.983333,-81.25,1993-06-15,ON,15,42.94920383775551,-81.23207042774187
Moncton,Disk/Circle,46.083333,-64.766667,1993-06-15,NB,480,46.11587875490951,-64.80542888876104
Oshawa,Triangular,43.9,-78.866667,1993-06-15,ON,180,43.879936272371566,-78.83533650508211
Cambridge,Disk/Circle,43.383333,-80.316667,1996-06-15,ON,23,43.40909323636385,-80.28488584494278
Saskatoon,Disk/Circle,52.133333,-106.666667,1996-06-15,SA,240,52.106251121069675,-106.62950452014864
Surrey,Light,49.136353351,-122.821343315,1996-06-15,BC,1200,49.108098851117546,-122.85481417536575
Toronto,Spherical,43.666667,-79.416667,1996-06-15,ON,5,43.62855391832126,-79.38783513750941
Port Perry,Light,44.1,-78.933333,1998-06-15,ON,7200,44.07346802335233,-78.93895936751682
Sherwood Park,Light,53.516667,-113.316667,1999-06-15,AB,120,53.54757123163026,-113.27692508770212
Vancouver,Triangular,49.25,-123.133333,2000-06-15,BC,3,49.27942024327814,-123.13895528161841
Vancouver,Light,49.25,-123.133333,2001-06-15,BC,60,49.262841471508146,-123.12793415037858
Toronto,Cylindrical,43.666667,-79.416667,2001-06-15,ON,300,43.662494880930154,-79.40006681071652
Regina,Square/Rectangular,50.45,-104.616667,2002-06-15,SK,20,50.47728251535445,-104.65617184238562
Toronto,Spherical,43.666667,-79.416667,2002-06-15,ON,120,43.683823170755616,-79.378591680993
Saskatoon,Triangular,52.133333,-106.666667,2002-06-15,SA,60,52.11266467718351,-106.66981795484257
Victoria,Other,46.216667,-63.483333,2002-06-15,BC,10,46.19206214925332,-63.444089121240594
Brockville,Triangular,44.583333,-75.683333,2003-06-15,ON,60,44.57979930838514,-75.65156034426711
Ottawa,Cylindrical,45.416667,-75.7,2004-06-15,ON,180,45.40709790166524,-75.73510736789551
Nanaimo,Unknown,49.15,-123.916667,2004-06-15,BC,60,49.1741114844568,-123.9553759753337
Winnipeg,Disk/Circle,49.883333,-97.166667,2004-06-15,MB,90,49.87180655706617,-97.19508639745469
Beauval,Disk/Circle,55.15,-107.616667,2005-06-15,SK,60,55.12967127958313,-107.60821377968473
Sudbury,Light,46.5,-80.966667,2006-06-15,ON,120,46.47528705714271,-80.95742542866675
Elma,Triangular,49.866667,-95.916667,2006-06-15,MB,25,49.88381723368597,-95.90908319784386
Burlington,Light,43.316667,-79.8,2010-06-15,ON,300,43.31924444537667,-79.79588170412929
Mirabel,Other,45.65,-74.1,2012-06-15,QC,300,45.65499707465991,-74.13462795244526
Kitchener,Spherical,43.45,-80.5,2013-06-15,ON,600,43.48812056636437,-80.46524440189826
Innisfail,Light,52.033333,-113.95,2013-06-15,AB,240,52.02895424604359,-113.94860650585964
Alliston,Fireball,44.15,-79.866667,2013-06-15,ON,300,44.15833791792392,-79.85489770295156
Courtenay,Light,49.683333,-125,1999-06-16,BC,1800,49.72260037172528,-125.00665836283936
Vancouver,Light,49.25,-123.133333,2000-06-16,BC,600,49.235972487628466,-123.16371275950164
Tichborne,Other,44.666667,-76.683333,2001-06-16,ON,10,44.69863376803752,-76.650981883611
Squamish,Other,49.7,-123.15,2001-06-16,BC,180,49.67089008387179,-123.18494172658768
Windsor,Other,45.583333,-72,2003-06-16,ON,45,45.57294375279862,-71.98930980583654
Vancouver,Light,49.25,-123.133333,2003-06-16,BC,12,49.230566151812674,-123.15355420749576
Pickering,Disk/Circle,43.866667,-79.033333,2006-06-16,ON,30,43.838713865839516,-79.03686744680572
Prince George,Light,53.916667,-122.766667,2006-06-16,BC,7200,53.89806342272145,-122.78136810280438
Kitchener,Spherical,43.45,-80.5,2008-06-16,ON,1,43.48299722319469,-80.50055601350964
Chatham,Fireball,42.4,-82.183333,2012-06-16,ON,120,42.437945781573646,-82.16756539912839
Winnipeg,Unknown,49.883333,-97.166667,2012-06-16,MB,300,49.90663342513087,-97.18706412926372
Scarborough,Triangular,43.75,-79.2,2013-06-16,ON,120,43.7517310138233,-79.1645205068775
Kamloops,Cylindrical,50.666667,-120.333333,1998-06-17,BC,10,50.6898586838698,-120.33622387902754
Hamilton,Triangular,43.25,-79.833333,1999-06-17,ON,300,43.283918140400196,-79.79909692903927
Langley,Cylindrical,49.1,-122.65,2003-06-17,BC,30,49.10856605965644,-122.61758562430742
Longlac,Other,49.783333,-86.55,2007-06-17,ON,600,49.80115774316656,-86.53623771565036
Saint John,Fireball,45.266667,-66.066667,2007-06-17,NB,600,45.30291734116208,-66.09648393511826
Gatineau,Other,45.483333,-75.65,2007-06-17,QC,10,45.51046705145332,-75.65067971037702
Orangeville,Light,43.916667,-80.083333,2010-06-17,ON,120,43.913439578060625,-80.09995061043591
Calgary,Spherical,51.083333,-114.083333,2011-06-17,AB,6300,51.08150993581805,-114.06175980474745
Belleville,Triangular,44.166667,-77.383333,2012-06-17,ON,20,44.18828972272631,-77.3986575039284
Dartmouth,Light,44.666667,-63.566667,2012-06-17,NS,20,44.667776921205785,-63.53352456474737
Vancouver,Light,49.25,-123.133333,2012-06-17,NA,720,49.27642937896773,-123.13372701326328
Cornwall,Cylindrical,46.24,-63.21,2013-06-17,ON,300,46.275306892748915,-63.175159536637395
Victoria,Other,46.216667,-63.483333,1996-06-18,BC,300,46.231137695927735,-63.51596412725687
Victoria,Light,46.216667,-63.483333,1998-06-18,BC,25,46.24224827803727,-63.516441978606736
London,Cylindrical,42.983333,-81.25,1999-06-18,ON,12,43.008370614069875,-81.22953270852568
Hamilton,Triangular,43.25,-79.833333,2000-06-18,ON,1200,43.28195915454998,-79.8305313962506
Dubuisson,Cylindrical,48.1,-77.9,2008-06-18,QC,20,48.09733941629529,-77.87934188086543
Thunder Bay,Light,48.4,-89.233333,2010-06-18,ON,300,48.38318719260395,-89.25036278191897
Montreal,Disk/Circle,45.5,-73.583333,2011-06-18,QC,4,45.4773657164909,-73.59212086796703
Meaford,Disk/Circle,44.6,-80.583333,2011-06-18,ON,600,44.61700046891347,-80.56610836766605
Charlottetown,Triangular,46.233333,-63.133333,1998-06-19,PE,900,46.264512709080606,-63.151770286913376
Algonquin Park,Fireball,45.55,-78.6,2000-06-19,ON,360,45.55815981721505,-78.60569397909566
Riverview,Unknown,46.05,-64.81,2001-06-19,NB,7,46.08945106472819,-64.8365269497968
Chatham,Disk/Circle,42.4,-82.183333,2004-06-19,ON,420,42.40412386644631,-82.20224350403936
Cardston,Disk/Circle,49.2,-113.316667,2005-06-19,AB,240,49.177869057934736,-113.33047466153334
Trail,Unknown,49.1,-117.716667,2007-06-19,BC,15,49.07233349712566,-117.70474079212232
Vancouver,Light,49.25,-123.133333,2010-06-19,BC,600,49.25255643442273,-123.14932792169914
Essex,Unknown,42.166667,-82.816667,2010-06-19,ON,300,42.175380897317645,-82.83423079837168
Oshawa,Disk/Circle,43.9,-78.866667,1971-06-20,ON,180,43.87540797892958,-78.83301961537511
Longueuil,Light,45.533333,-73.516667,1990-06-20,PQ,300,45.549459104034476,-73.55517678631523
Prince Rupert,Unknown,54.316667,-130.333333,1996-06-20,BC,300,54.28027580263151,-130.31202832568383
Prince Rupert,Other,54.316667,-130.333333,1996-06-20,BC,180,54.32668575925809,-130.36262864822464
Surrey,Other,49.136353351,-122.821343315,1996-06-20,BC,1800,49.10686626053532,-122.78280082741597
Ottawa,Cylindrical,45.416667,-75.7,2002-06-20,ON,180,45.425853251815404,-75.69292675923558
Tecumseh,Light,42.316667,-82.9,2004-06-20,ON,300,42.35146194191706,-82.89341403529049
Windsor,Light,45.583333,-72,2004-06-20,ON,15,45.59900169687289,-72.01520805098114
Southampton,Unknown,44.5,-81.366667,2006-06-20,ON,8,44.48115012208,-81.34206046246052
Hamilton,Spherical,43.25,-79.833333,2007-06-20,ON,6,43.28420044548809,-79.83634337216559
Concord,Light,43.8,-79.53,2007-06-20,ON,120,43.7839145924896,-79.5586850099079
Toronto,Light,43.666667,-79.416667,2007-06-20,ON,30,43.65370637804326,-79.41331920672265
Essex,Spherical,42.166667,-82.816667,2010-06-20,ON,120,42.20521534653436,-82.78349816044852
Prince Albert,Unknown,53.2,-105.75,2012-06-20,SK,20,53.19284828813747,-105.7800810422748
Edmonton,Other,53.55,-113.5,2012-06-20,AB,240,53.53030525349081,-113.52643404891712
Waterloo,Light,45.35,-72.516667,2012-06-20,ON,90,45.378563877157866,-72.50358346929832
Ottawa,Formation,45.416667,-75.7,2013-06-21,ON,360,45.39119242431653,-75.6998795835115
Mississauga,Triangular,43.15,-79.5,1989-06-21,ON,15,43.149127052947875,-79.47312871085482
Burlington,Light,43.316667,-79.8,1995-06-21,ON,300,43.312108692229366,-79.82278132298958
Saskatoon,Other,52.133333,-106.666667,1998-06-21,SA,2,52.161410103998506,-106.62739551477195
Gatineau,Disk/Circle,45.483333,-75.65,1999-06-21,QC,180,45.48330061189774,-75.65444208154454
West Vancouver,Triangular,49.25,-123.133333,2001-06-21,BC,5,49.286843333542336,-123.11963523611371
Toronto,Unknown,43.666667,-79.416667,2001-06-21,ON,60,43.64673846945223,-79.44477494692484
Ladysmith,Unknown,48.983333,-123.816667,2004-06-21,BC,120,48.95713055241797,-123.81732669765186
Truro,Unknown,45.366667,-63.3,2006-06-21,NS,60,45.37186024857741,-63.336974504850765
Coquitlam,Disk/Circle,49.266667,-122.783333,2007-06-21,BC,30,49.232344845887845,-122.78946238769161
Edmonton,Disk/Circle,53.55,-113.5,2007-06-22,AB,900,53.57944949591531,-113.47974045662211
Ottawa,Disk/Circle,45.416667,-75.7,2011-06-21,ON,120,45.44985337492134,-75.70199955528602
Hanmer,Disk/Circle,46.65,-80.94,2012-06-21,ON,120,46.63974472168833,-80.93346090987325
Oshawa,Fireball,43.9,-78.866667,2013-06-21,ON,900,43.86104588376359,-78.85778509724943
Fredericton,Fireball,45.95,-66.633333,2013-06-21,NB,30,45.97342715252191,-66.61998990802039
Windsor,Disk/Circle,45.583333,-72,1997-06-02,ON,300,45.62320308107826,-71.97943785041572
Welland,Cylindrical,42.983333,-79.25,2002-06-02,ON,120,42.97048188051153,-79.23633861694486
Selkirk,Triangular,62.766667,-137.383333,2002-06-02,MB,8,62.75154066193905,-137.39819546349287
Calgary,Triangular,51.083333,-114.083333,2003-06-02,AB,30,51.12299439821335,-114.09822787195385
Vancouver,Unknown,49.25,-123.133333,2004-06-02,BC,30,49.22214311806486,-123.1574011541152
Winnipeg,Disk/Circle,49.883333,-97.166667,2006-06-02,MB,10,49.89412251610252,-97.20621313173378
The Pas,Other,53.816667,-101.233333,2007-06-02,MB,120,53.84421150164735,-101.223248477708
St. Andrews,Spherical,47.783333,-59.233333,2011-06-02,NB,120,47.75532604154143,-59.21433783920427
Miramichi,Cylindrical,47.033333,-65.183333,2012-06-02,NB,60,47.02696950947809,-65.1937585365394
Morden,Light,45.1,-64.933333,2013-06-02,MB,120,45.13244583133608,-64.94436156840938
Toronto,Disk/Circle,43.666667,-79.416667,2000-06-22,ON,15,43.65667859610227,-79.3825323298952
Toronto,Disk/Circle,43.666667,-79.416667,2000-06-22,ON,60,43.63669676693213,-79.3801692763722
Red Deer,Light,52.266667,-113.8,2004-06-22,AB,300,52.27582943832558,-113.8165852666646
Toronto,Other,43.666667,-79.416667,2004-06-22,ON,15,43.69552428519409,-79.391989120823
Vancouver,Disk/Circle,49.25,-123.133333,2008-06-22,BC,30,49.283480237442994,-123.11625477347467
Victoria,Disk/Circle,46.216667,-63.483333,2013-06-22,BC,600,46.241662933678,-63.46543967299109
Timmins,Spherical,48.466667,-81.333333,2013-06-22,ON,180,48.4992908698326,-81.3575727839017
Hinton,Other,53.4,-117.583333,1985-06-23,AB,40,53.43200219485908,-117.58496712598892
Victoria,Unknown,46.216667,-63.483333,2000-06-23,BC,10,46.23136050067898,-63.45642649132704
Yellowknife,Cylindrical,62.45,-114.35,2003-06-23,NT,45,62.47548205735162,-114.3163659441285
Toronto,Disk/Circle,43.666667,-79.416667,2004-06-23,ON,10,43.634215612803224,-79.4443051620392
Edmonton,Light,53.55,-113.5,2004-06-23,AB,7200,53.562304209265854,-113.51995056662707
London,Light,42.983333,-81.25,2004-06-23,ON,300,42.969448041449674,-81.2305924768001
Bathurst,Light,47.6,-65.65,2005-06-23,NB,240,47.57076123222709,-65.65426849417389
Hanmer,Light,46.65,-80.94,2006-06-23,ON,420,46.64341670280322,-80.92386948246511
Victoria,Square/Rectangular,46.216667,-63.483333,2006-06-23,BC,120,46.255131727140956,-63.45214850861525
Montreal,Other,45.5,-73.583333,2007-06-23,QC,180,45.53565335119142,-73.58117342686224
Ottawa,Formation,45.416667,-75.7,2012-06-23,ON,10,45.45502514865305,-75.71872200233861
Terrace,Spherical,54.5,-128.583333,2003-06-24,BC,15,54.53811965063213,-128.59822747146654
Winnipeg,Unknown,49.883333,-97.166667,2008-06-24,MB,10,49.87586951129082,-97.14839364275394
Wiarton,Disk/Circle,44.733333,-81.133333,2009-06-24,ON,1800,44.69553601683993,-81.12799048600661
Essex,Spherical,42.166667,-82.816667,2010-06-24,ON,30,42.154175160099385,-82.85334384741314
Welland,Spherical,42.983333,-79.25,2011-06-24,ON,3,42.999277403149186,-79.27754598176104
Gander,Disk/Circle,48.95,-54.55,2012-06-24,NF,240,48.93354749474675,-54.51218410491946
Thompson,Disk/Circle,55.75,-97.866667,2012-06-24,MB,300,55.715422704014934,-97.85069015882968
Victoria,Spherical,46.216667,-63.483333,2013-06-24,BC,25,46.21212323529703,-63.506416999268694
Kenora,Unknown,49.766667,-94.466667,1999-06-25,ON,1800,49.744139685240214,-94.46993412336391
Kenora,Unknown,49.766667,-94.466667,1999-06-25,ON,1800,49.80170164262932,-94.50195990290547
Ottawa,Spherical,45.416667,-75.7,1999-06-25,ON,120,45.38086456541029,-75.72771804671733
Trochu,Other,51.833333,-113.233333,2000-06-25,AB,90,51.81456067318041,-113.21810601348002
Calgary,Unknown,51.083333,-114.083333,2000-06-25,AB,45,51.11062653431612,-114.10428921831713
Edmonton,Other,53.55,-113.5,2002-06-25,AB,10,53.58464746747165,-113.53321269156409
Ottawa,Light,45.416667,-75.7,2003-06-25,ON,20,45.43201304107961,-75.73468250589443
Houston,Other,54.4,-126.65,2003-06-25,BC,3,54.37607601307333,-126.6337846327387
Dawson Creek,Light,55.766667,-120.233333,2003-06-25,BC,9,55.78093926340398,-120.21611071934869
Burlington,Light,43.316667,-79.8,2004-06-25,ON,15,43.2849985982856,-79.81968298615885
Dalmeny,Light,52.333333,-106.783333,2007-06-25,SK,300,52.319934832471795,-106.78177381910326
Surrey,Spherical,49.136353351,-122.821343315,2008-06-25,BC,120,49.12491222285782,-122.82741486305211
Winnipeg,Light,49.883333,-97.166667,2009-06-25,MB,480,49.84369242452029,-97.19744265776181
Surrey,Other,49.136353351,-122.821343315,1995-06-26,BC,NA,49.14660688406904,-122.80419329808868
Ottawa,Other,45.416667,-75.7,2001-06-26,ON,35,45.437227578946015,-75.72881330978123
Toronto,Light,43.666667,-79.416667,2004-06-26,ON,120,43.63628797518146,-79.39548841716781
Acton,Fireball,43.633333,-80.033333,2004-06-26,ON,120,43.66101832929942,-80.02783312834742
Toronto,Fireball,43.666667,-79.416667,2004-06-26,ON,60,43.69703979199808,-79.45405330006086
Windsor,Fireball,45.583333,-72,2004-06-26,ON,30,45.609577169492276,-71.98677316129209
Saint John,Spherical,45.266667,-66.066667,2010-06-26,NB,240,45.29523072201815,-66.08712128603885
Winnipeg,Fireball,49.883333,-97.166667,2012-06-26,MB,180,49.8744886247808,-97.1429031028232
London,Fireball,42.983333,-81.25,2013-06-26,ON,600,43.012539216391176,-81.26528375038876
Kanata,Disk/Circle,45.333333,-75.9,2013-06-26,ON,60,45.33457706026677,-75.92299452992155
Aylmer,Formation,45.4,-75.85,1996-06-27,PQ,15,45.36673684213311,-75.86379715077577
Toronto,Unknown,43.666667,-79.416667,2003-06-27,ON,7,43.70131639119293,-79.45403781736323
Toronto,Other,43.666667,-79.416667,2004-06-27,ON,1200,43.64086541941446,-79.44562286747674
Halifax,Cylindrical,44.65,-63.6,2007-06-27,NS,480,44.61427088223398,-63.576027078926586
Sherwood Park,Disk/Circle,53.516667,-113.316667,2000-06-28,AB,600,53.53806748382803,-113.2950002404867
Saskatoon,Spherical,52.133333,-106.666667,2004-06-28,SK,180,52.09629377534557,-106.69658562310094
Mississauga,Light,43.15,-79.5,2005-06-28,ON,600,43.129295273330065,-79.52462339008225
Saskatoon,Triangular,52.133333,-106.666667,2008-06-28,SK,3,52.15052403131443,-106.64734056674003
Calgary,Spherical,51.083333,-114.083333,2013-06-28,AB,300,51.08672345858011,-114.05557473776807
West Vancouver,Other,49.25,-123.133333,2002-06-29,BC,180,49.277720434777436,-123.11386100500766
Coquitlam,Disk/Circle,49.266667,-122.783333,2004-06-29,BC,1200,49.2593183970457,-122.82288502963199
Guelph,Disk/Circle,43.55,-80.25,2005-06-29,ON,90,43.55116209238767,-80.23880439152943
